Harry-S-Truman-1946,0.018699709,0.0035132787,0.17275509,0.017301953,0.0020777455,0.032488384,0.029806203,0.025839598,0.059574629,0.0050999207,0.0018510823,0,0,0.0091798572,0.031619508,0.0086887537,0.00041554909,0.025046277,0.0054021382,0,0.0088020853,0.0089531941,0.00018888595,0.06977447,0.004759926
Franklin-D-Roosevelt-1945-01,0.064139942,0.012957564,0.015873016,0.025591189,0,0.015873016,0.020084224,0.027534823,0.0009718173,0.011661808,0.047295109,0.0006478782,0,0.01781665,0.18853256,0.012309686,0,0.019760285,0.0003239391,0,0,0.003239391,0,0,0
Franklin-D-Roosevelt-1945-02,0.04152553,0.014929118,0.025592774,0.02471459,0.002760005,0.022832769,0.028729143,0.023836407,0.0037636432,0.014427299,0.036381884,0,0.0037636432,0.017312759,0.16735667,0.012670932,0.006649103,0.029356417,0.0018818216,0.0048927362,0,0.0018818216,0.009409108,0.01919458,0
Franklin-D-Roosevelt-1941,0.099628713,0.022277228,0.015470297,0.049814356,0,0.014851485,0.040222772,0.027227723,0.0037128713,0.011138614,0.037438119,0.0043316832,0,0.022586634,0.068997525,0.0083539604,0.0071163366,0.04115099,0.0064975248,0.010210396,0,0,0,0,0
Franklin-D-Roosevelt-1942,0.045977011,0,0.0064839375,0.020041261,0.011199528,0.010904804,0.029177719,0.018567639,0,0.014441497,0.076628352,0,0.0011788977,0.020041261,0.15767757,0.014736222,0,0.03389331,0.0061892131,0.014441497,0.0032419688,0.00029472443,0.0041261421,0,0
Franklin-D-Roosevelt-1943,0.052987599,0.0045095829,0.0067643743,0.034498309,0.0020293123,0.018038331,0.018714769,0.028635851,0.0033821871,0.015332582,0.074408117,0,0,0.023900789,0.15039459,0.006313416,0,0.025930101,0.0072153326,0.010146561,0,0.0042841037,0.0027057497,0.0040586246,0.00067643743
Franklin-D-Roosevelt-1944,0.061681223,0,0.027838428,0.043941048,0,0.011735808,0.0180131,0.045851528,0,0.012827511,0.042849345,0,0,0.03739083,0.10944323,0.0038209607,0,0.031113537,0.012827511,0.010917031,0.0051855895,0.010098253,0.0084606987,0.010371179,0
Franklin-D-Roosevelt-1937,0.07188319,0.016473231,0.037439161,0.074129539,0,0.010108574,0.031074504,0.060651441,0.011980532,0,0.015350056,0.00037439161,0.0056158742,0.023586672,0.014226881,0.022089105,0.0026207413,0.030325721,0.017222014,0.010482965,0.0059902658,0.0059902658,0.010108574,0.035941595,0.0011231748
Franklin-D-Roosevelt-1938,0.04443958,0.01204028,0.086252189,0.058012259,0.002408056,0.0037215412,0.017294221,0.07530648,0.014886165,0.0052539405,0.014886165,0,0.0017513135,0.032399299,0.023423818,0.017513135,0,0.038966725,0.02823993,0.013134851,0.0013134851,0.0056917688,0.00021891419,0.014448336,0.0010945709
Franklin-D-Roosevelt-1939,0.070372399,0.018893757,0.058598028,0.055859803,0.014512596,0,0.019167579,0.046823658,0.0079408543,0.0057502738,0.038608981,0.00027382256,0,0.031763417,0.0533954,0.0049288061,0,0.039704272,0.0079408543,0.0027382256,0.0021905805,0,0,0.033680175,0
